order_id,customer_id,store_id,order_date,order_status,payment_method,order_total,created_timestamp,updated_timestamp
54580,2985,16,2026-06-25,Delivered,Debit Card,14182.08,2026-06-24 22:55:37.668497,2026-06-24 22:55:37.668497
54581,714,23,2026-06-25,Delivered,Net Banking,2431.66,2026-06-24 22:55:37.668501,2026-06-24 22:55:37.668501
54582,4547,12,2026-06-25,Delivered,Credit Card,1562.1,2026-06-24 22:55:37.668504,2026-06-24 22:55:37.668504
54583,1085,24,2026-06-25,Delivered,UPI,14268.99,2026-06-24 22:55:37.668507,2026-06-24 22:55:37.668507
54584,2332,50,2026-06-25,Delivered,Net Banking,5153.55,2026-06-24 22:55:37.668514,2026-06-24 22:55:37.668514
54585,2634,4,2026-06-25,Delivered,Net Banking,14620.35,2026-06-24 22:55:37.668518,2026-06-24 22:55:37.668518
54586,1738,8,2026-06-25,Delivered,Credit Card,674.09,2026-06-24 22:55:37.668521,2026-06-24 22:55:37.668521
54587,402,1,2026-06-25,Delivered,UPI,8495.36,2026-06-24 22:55:37.668524,2026-06-24 22:55:37.668524
54588,3367,34,2026-06-25,Delivered,UPI,13084.26,2026-06-24 22:55:37.668528,2026-06-24 22:55:37.668528
54589,4186,15,2026-06-25,Delivered,UPI,6427.2,2026-06-24 22:55:37.668531,2026-06-24 22:55:37.668531
54590,1774,22,2026-06-25,Delivered,UPI,6886.85,2026-06-24 22:55:37.668536,2026-06-24 22:55:37.668536
54591,969,8,2026-06-25,Delivered,UPI,13934.71,2026-06-24 22:55:37.668539,2026-06-24 22:55:37.668539
54592,1488,27,2026-06-25,Delivered,UPI,11103.9,2026-06-24 22:55:37.668543,2026-06-24 22:55:37.668543
54593,661,36,2026-06-25,Delivered,UPI,10505.68,2026-06-24 22:55:37.668546,2026-06-24 22:55:37.668546
54594,153,7,2026-06-25,Delivered,UPI,1296.04,2026-06-24 22:55:37.668549,2026-06-24 22:55:37.668549
54595,1807,2,2026-06-25,Processing,UPI,868.02,2026-06-24 22:55:37.668553,2026-06-24 22:55:37.668553
54596,173,50,2026-06-25,Delivered,Credit Card,1141.68,2026-06-24 22:55:37.668556,2026-06-24 22:55:37.668556
54597,4789,37,2026-06-25,Delivered,Credit Card,1457.83,2026-06-24 22:55:37.668559,2026-06-24 22:55:37.668559
54598,3164,22,2026-06-25,Delivered,Credit Card,9121.84,2026-06-24 22:55:37.668563,2026-06-24 22:55:37.668563
54599,4180,44,2026-06-25,Returned,Credit Card,6978.96,2026-06-24 22:55:37.668566,2026-06-24 22:55:37.668566
54600,3181,8,2026-06-25,Delivered,UPI,1067.84,2026-06-24 22:55:37.668569,2026-06-24 22:55:37.668569
54601,233,24,2026-06-25,Processing,UPI,4375.2,2026-06-24 22:55:37.668572,2026-06-24 22:55:37.668572
54602,1225,21,2026-06-25,Processing,Debit Card,3058.54,2026-06-24 22:55:37.668576,2026-06-24 22:55:37.668576
54603,4790,15,2026-06-25,Delivered,UPI,8092.54,2026-06-24 22:55:37.668579,2026-06-24 22:55:37.668579
54604,390,16,2026-06-25,Shipped,UPI,1120.39,2026-06-24 22:55:37.668582,2026-06-24 22:55:37.668582
54605,1095,36,2026-06-25,Cancelled,UPI,6219.85,2026-06-24 22:55:37.668586,2026-06-24 22:55:37.668586
54606,4289,40,2026-06-25,Delivered,UPI,7996.55,2026-06-24 22:55:37.668589,2026-06-24 22:55:37.668589
54607,4474,34,2026-06-25,Delivered,Credit Card,2519.69,2026-06-24 22:55:37.668592,2026-06-24 22:55:37.668592
54608,2469,3,2026-06-25,Delivered,UPI,9596.77,2026-06-24 22:55:37.668596,2026-06-24 22:55:37.668596
54609,4797,36,2026-06-25,Delivered,Credit Card,1220.44,2026-06-24 22:55:37.668599,2026-06-24 22:55:37.668599
54610,2207,12,2026-06-25,Delivered,UPI,13302.81,2026-06-24 22:55:37.668603,2026-06-24 22:55:37.668603
54611,2009,39,2026-06-25,Delivered,UPI,6839.35,2026-06-24 22:55:37.668606,2026-06-24 22:55:37.668606
54612,908,22,2026-06-25,Shipped,UPI,6026.29,2026-06-24 22:55:37.668609,2026-06-24 22:55:37.668609
54613,3334,43,2026-06-25,Delivered,UPI,9543.46,2026-06-24 22:55:37.668612,2026-06-24 22:55:37.668612
54614,3382,12,2026-06-25,Cancelled,Net Banking,11921.69,2026-06-24 22:55:37.668616,2026-06-24 22:55:37.668616
54615,4026,6,2026-06-25,Delivered,UPI,2439.24,2026-06-24 22:55:37.668619,2026-06-24 22:55:37.668619
54616,4310,17,2026-06-25,Delivered,UPI,11866.91,2026-06-24 22:55:37.668622,2026-06-24 22:55:37.668622
54617,280,39,2026-06-25,Delivered,UPI,1589.57,2026-06-24 22:55:37.668626,2026-06-24 22:55:37.668626
54618,455,18,2026-06-25,Cancelled,UPI,4848.06,2026-06-24 22:55:37.668629,2026-06-24 22:55:37.668629
54619,1855,44,2026-06-25,Delivered,Net Banking,4039.76,2026-06-24 22:55:37.668633,2026-06-24 22:55:37.668633
54620,4714,35,2026-06-25,Delivered,Credit Card,9746.24,2026-06-24 22:55:37.668636,2026-06-24 22:55:37.668636
54621,4542,4,2026-06-25,Delivered,UPI,14458.95,2026-06-24 22:55:37.668639,2026-06-24 22:55:37.668639
54622,2717,29,2026-06-25,Delivered,Credit Card,13721.87,2026-06-24 22:55:37.668643,2026-06-24 22:55:37.668643
54623,3528,24,2026-06-25,Delivered,UPI,10257.59,2026-06-24 22:55:37.668646,2026-06-24 22:55:37.668646
54624,380,11,2026-06-25,Delivered,Net Banking,4775.19,2026-06-24 22:55:37.668651,2026-06-24 22:55:37.668651
54625,733,31,2026-06-25,Delivered,Debit Card,1207.7,2026-06-24 22:55:37.668654,2026-06-24 22:55:37.668654
54626,2264,27,2026-06-25,Delivered,Debit Card,7977.75,2026-06-24 22:55:37.668658,2026-06-24 22:55:37.668658
54627,4450,40,2026-06-25,Delivered,UPI,6183.66,2026-06-24 22:55:37.668661,2026-06-24 22:55:37.668661
54628,2859,49,2026-06-25,Delivered,Debit Card,7120.99,2026-06-24 22:55:37.668664,2026-06-24 22:55:37.668664
54629,1025,19,2026-06-25,Delivered,Debit Card,10858.29,2026-06-24 22:55:37.668668,2026-06-24 22:55:37.668668
54630,831,46,2026-06-25,Delivered,UPI,14296.39,2026-06-24 22:55:37.668671,2026-06-24 22:55:37.668671
54631,1553,2,2026-06-25,Cancelled,Debit Card,11135.76,2026-06-24 22:55:37.668674,2026-06-24 22:55:37.668674
54632,4622,35,2026-06-25,Delivered,UPI,13860.18,2026-06-24 22:55:37.668677,2026-06-24 22:55:37.668677
54633,4268,35,2026-06-25,Delivered,UPI,10504.11,2026-06-24 22:55:37.668681,2026-06-24 22:55:37.668681
54634,3110,38,2026-06-25,Delivered,Credit Card,2545.07,2026-06-24 22:55:37.668685,2026-06-24 22:55:37.668685
54635,432,9,2026-06-25,Delivered,Debit Card,8494.74,2026-06-24 22:55:37.668689,2026-06-24 22:55:37.668689
54636,57,22,2026-06-25,Delivered,UPI,5494.33,2026-06-24 22:55:37.668692,2026-06-24 22:55:37.668692
54637,1091,22,2026-06-25,Delivered,Net Banking,1898.1,2026-06-24 22:55:37.668695,2026-06-24 22:55:37.668695
54638,2835,50,2026-06-25,Delivered,UPI,960.39,2026-06-24 22:55:37.668699,2026-06-24 22:55:37.668699
54639,4833,5,2026-06-25,Delivered,Debit Card,1671.71,2026-06-24 22:55:37.668702,2026-06-24 22:55:37.668702
54640,3333,6,2026-06-25,Cancelled,Credit Card,10448.5,2026-06-24 22:55:37.668705,2026-06-24 22:55:37.668705
54641,3924,18,2026-06-25,Delivered,UPI,713.0,2026-06-24 22:55:37.668709,2026-06-24 22:55:37.668709
54642,1101,14,2026-06-25,Delivered,Credit Card,592.4,2026-06-24 22:55:37.668712,2026-06-24 22:55:37.668712
54643,1656,24,2026-06-25,Delivered,UPI,7162.93,2026-06-24 22:55:37.668715,2026-06-24 22:55:37.668715
54644,4559,38,2026-06-25,Cancelled,Credit Card,7710.3,2026-06-24 22:55:37.668719,2026-06-24 22:55:37.668719
54645,1413,11,2026-06-25,Cancelled,UPI,1410.41,2026-06-24 22:55:37.668722,2026-06-24 22:55:37.668722
54646,471,17,2026-06-25,Cancelled,UPI,6563.88,2026-06-24 22:55:37.668735,2026-06-24 22:55:37.668735
54647,4479,24,2026-06-25,Delivered,Debit Card,10272.59,2026-06-24 22:55:37.668739,2026-06-24 22:55:37.668739
54648,1131,1,2026-06-25,Cancelled,UPI,2201.45,2026-06-24 22:55:37.668743,2026-06-24 22:55:37.668743
54649,3447,20,2026-06-25,Delivered,UPI,7305.67,2026-06-24 22:55:37.668746,2026-06-24 22:55:37.668746
54650,2828,26,2026-06-25,Delivered,Debit Card,2653.14,2026-06-24 22:55:37.668749,2026-06-24 22:55:37.668749
54651,497,23,2026-06-25,Delivered,UPI,3914.15,2026-06-24 22:55:37.668753,2026-06-24 22:55:37.668753
54652,4503,29,2026-06-25,Delivered,UPI,10687.04,2026-06-24 22:55:37.668756,2026-06-24 22:55:37.668756
54653,2054,37,2026-06-25,Delivered,UPI,12113.63,2026-06-24 22:55:37.668760,2026-06-24 22:55:37.668760
54654,3243,26,2026-06-25,Shipped,UPI,11294.53,2026-06-24 22:55:37.668764,2026-06-24 22:55:37.668764
54655,165,39,2026-06-25,Delivered,Credit Card,2851.61,2026-06-24 22:55:37.668767,2026-06-24 22:55:37.668767
54656,3401,43,2026-06-25,Delivered,Debit Card,14079.66,2026-06-24 22:55:37.668771,2026-06-24 22:55:37.668771
54657,3782,26,2026-06-25,Delivered,Credit Card,6646.39,2026-06-24 22:55:37.668774,2026-06-24 22:55:37.668774
54658,4080,31,2026-06-25,Returned,UPI,10838.85,2026-06-24 22:55:37.668777,2026-06-24 22:55:37.668777
54659,3298,4,2026-06-25,Delivered,Credit Card,7987.16,2026-06-24 22:55:37.668781,2026-06-24 22:55:37.668781
54660,3294,44,2026-06-25,Shipped,UPI,9216.58,2026-06-24 22:55:37.668784,2026-06-24 22:55:37.668784
54661,2138,25,2026-06-25,Delivered,UPI,909.45,2026-06-24 22:55:37.668787,2026-06-24 22:55:37.668787
54662,4788,4,2026-06-25,Shipped,Credit Card,11423.03,2026-06-24 22:55:37.668791,2026-06-24 22:55:37.668791
54663,1111,9,2026-06-25,Delivered,UPI,11954.66,2026-06-24 22:55:37.668794,2026-06-24 22:55:37.668794
54664,2207,8,2026-06-25,Delivered,Net Banking,13678.01,2026-06-24 22:55:37.668798,2026-06-24 22:55:37.668798
54665,3487,42,2026-06-25,Delivered,Credit Card,7534.11,2026-06-24 22:55:37.668801,2026-06-24 22:55:37.668801
54666,2712,25,2026-06-25,Delivered,Debit Card,12434.02,2026-06-24 22:55:37.668804,2026-06-24 22:55:37.668804
54667,1200,15,2026-06-25,Delivered,UPI,4429.54,2026-06-24 22:55:37.668808,2026-06-24 22:55:37.668808
54668,1544,14,2026-06-25,Delivered,Cash,4322.78,2026-06-24 22:55:37.668811,2026-06-24 22:55:37.668811
54669,1712,3,2026-06-25,Delivered,Credit Card,9102.26,2026-06-24 22:55:37.668815,2026-06-24 22:55:37.668815
54670,957,2,2026-06-25,Delivered,UPI,11626.98,2026-06-24 22:55:37.668818,2026-06-24 22:55:37.668818
54671,881,20,2026-06-25,Shipped,Debit Card,4646.83,2026-06-24 22:55:37.668821,2026-06-24 22:55:37.668821
54672,3286,9,2026-06-25,Delivered,Net Banking,8944.91,2026-06-24 22:55:37.668825,2026-06-24 22:55:37.668825
54673,1535,1,2026-06-25,Shipped,Net Banking,12869.83,2026-06-24 22:55:37.668828,2026-06-24 22:55:37.668828
54674,231,16,2026-06-25,Shipped,UPI,1325.05,2026-06-24 22:55:37.668831,2026-06-24 22:55:37.668831
54675,2634,28,2026-06-25,Delivered,UPI,7785.73,2026-06-24 22:55:37.668834,2026-06-24 22:55:37.668834
54676,383,1,2026-06-25,Delivered,Debit Card,8246.55,2026-06-24 22:55:37.668838,2026-06-24 22:55:37.668838
54677,4113,50,2026-06-25,Delivered,Debit Card,13718.11,2026-06-24 22:55:37.668841,2026-06-24 22:55:37.668841
54678,3102,30,2026-06-25,Delivered,UPI,1076.34,2026-06-24 22:55:37.668845,2026-06-24 22:55:37.668845
54679,3535,15,2026-06-25,Cancelled,Net Banking,3095.09,2026-06-24 22:55:37.668848,2026-06-24 22:55:37.668848
54680,3454,20,2026-06-25,Delivered,UPI,8869.82,2026-06-24 22:55:37.668851,2026-06-24 22:55:37.668851
54681,1382,39,2026-06-25,Shipped,Net Banking,13481.17,2026-06-24 22:55:37.668854,2026-06-24 22:55:37.668854
54682,4859,16,2026-06-25,Delivered,Credit Card,10947.0,2026-06-24 22:55:37.668858,2026-06-24 22:55:37.668858
54683,2735,28,2026-06-25,Delivered,Credit Card,1045.4,2026-06-24 22:55:37.668861,2026-06-24 22:55:37.668861
54684,4634,41,2026-06-25,Processing,UPI,10348.67,2026-06-24 22:55:37.668864,2026-06-24 22:55:37.668864
54685,4667,35,2026-06-25,Delivered,UPI,7904.32,2026-06-24 22:55:37.668869,2026-06-24 22:55:37.668869
54686,2887,8,2026-06-25,Delivered,Net Banking,1155.43,2026-06-24 22:55:37.668873,2026-06-24 22:55:37.668873
54687,3617,32,2026-06-25,Delivered,Debit Card,14860.44,2026-06-24 22:55:37.668876,2026-06-24 22:55:37.668876
54688,1836,50,2026-06-25,Delivered,UPI,9705.9,2026-06-24 22:55:37.668879,2026-06-24 22:55:37.668879
54689,2922,11,2026-06-25,Delivered,Credit Card,6191.28,2026-06-24 22:55:37.668883,2026-06-24 22:55:37.668883
54690,4033,45,2026-06-25,Delivered,UPI,6967.33,2026-06-24 22:55:37.668886,2026-06-24 22:55:37.668886
54691,4277,33,2026-06-25,Delivered,Net Banking,7148.24,2026-06-24 22:55:37.668889,2026-06-24 22:55:37.668889
54692,2999,36,2026-06-25,Delivered,UPI,2875.04,2026-06-24 22:55:37.668893,2026-06-24 22:55:37.668893
54693,4273,9,2026-06-25,Delivered,UPI,11895.19,2026-06-24 22:55:37.668896,2026-06-24 22:55:37.668896
54694,969,17,2026-06-25,Delivered,UPI,4388.56,2026-06-24 22:55:37.668900,2026-06-24 22:55:37.668900
54695,1879,34,2026-06-25,Delivered,UPI,2887.46,2026-06-24 22:55:37.668903,2026-06-24 22:55:37.668903
54696,4485,50,2026-06-25,Delivered,UPI,11111.98,2026-06-24 22:55:37.668907,2026-06-24 22:55:37.668907
54697,891,37,2026-06-25,Delivered,Debit Card,5999.04,2026-06-24 22:55:37.668910,2026-06-24 22:55:37.668910
54698,868,22,2026-06-25,Processing,UPI,12795.58,2026-06-24 22:55:37.668913,2026-06-24 22:55:37.668913
54699,1368,26,2026-06-25,Delivered,UPI,10886.92,2026-06-24 22:55:37.668917,2026-06-24 22:55:37.668917
54700,517,12,2026-06-25,Delivered,UPI,729.36,2026-06-24 22:55:37.668920,2026-06-24 22:55:37.668920
54701,2036,7,2026-06-25,Delivered,Debit Card,10840.31,2026-06-24 22:55:37.668923,2026-06-24 22:55:37.668923
54702,3591,11,2026-06-25,Delivered,Debit Card,3821.62,2026-06-24 22:55:37.668927,2026-06-24 22:55:37.668927
54703,5019,41,2026-06-25,Delivered,Credit Card,8097.58,2026-06-24 22:55:37.668930,2026-06-24 22:55:37.668930
54704,3796,31,2026-06-25,Delivered,UPI,13191.05,2026-06-24 22:55:37.668933,2026-06-24 22:55:37.668933
54705,992,25,2026-06-25,Delivered,UPI,4639.76,2026-06-24 22:55:37.668937,2026-06-24 22:55:37.668937
54706,145,17,2026-06-25,Delivered,Debit Card,1373.04,2026-06-24 22:55:37.668940,2026-06-24 22:55:37.668940
54707,2764,31,2026-06-25,Delivered,UPI,12688.79,2026-06-24 22:55:37.668944,2026-06-24 22:55:37.668944
54708,620,31,2026-06-25,Shipped,Credit Card,10081.92,2026-06-24 22:55:37.668947,2026-06-24 22:55:37.668947
54709,217,2,2026-06-25,Delivered,UPI,8856.96,2026-06-24 22:55:37.668950,2026-06-24 22:55:37.668950
54710,2,29,2026-06-25,Delivered,UPI,9929.83,2026-06-24 22:55:37.668955,2026-06-24 22:55:37.668955
54711,2990,49,2026-06-25,Delivered,UPI,2209.99,2026-06-24 22:55:37.668960,2026-06-24 22:55:37.668960
54712,4612,9,2026-06-25,Delivered,Credit Card,3158.49,2026-06-24 22:55:37.668964,2026-06-24 22:55:37.668964
54713,4564,50,2026-06-25,Delivered,Debit Card,9198.55,2026-06-24 22:55:37.668967,2026-06-24 22:55:37.668967
54714,3565,3,2026-06-25,Cancelled,UPI,6374.58,2026-06-24 22:55:37.668971,2026-06-24 22:55:37.668971
54715,3014,46,2026-06-25,Delivered,Credit Card,8721.2,2026-06-24 22:55:37.668974,2026-06-24 22:55:37.668974
54716,4235,45,2026-06-25,Delivered,UPI,6116.67,2026-06-24 22:55:37.668977,2026-06-24 22:55:37.668977
54717,3849,28,2026-06-25,Delivered,Credit Card,3440.35,2026-06-24 22:55:37.668980,2026-06-24 22:55:37.668980
54718,344,36,2026-06-25,Processing,UPI,5282.56,2026-06-24 22:55:37.668985,2026-06-24 22:55:37.668985
54719,407,14,2026-06-25,Delivered,UPI,8765.64,2026-06-24 22:55:37.668988,2026-06-24 22:55:37.668988
54720,763,8,2026-06-25,Delivered,Cash,8071.23,2026-06-24 22:55:37.668992,2026-06-24 22:55:37.668992
54721,1687,15,2026-06-25,Shipped,Cash,12099.0,2026-06-24 22:55:37.668995,2026-06-24 22:55:37.668995
54722,1131,48,2026-06-25,Delivered,UPI,2129.65,2026-06-24 22:55:37.668998,2026-06-24 22:55:37.668998
54723,372,38,2026-06-25,Processing,Debit Card,11871.93,2026-06-24 22:55:37.669002,2026-06-24 22:55:37.669002
54724,2667,19,2026-06-25,Delivered,UPI,4773.63,2026-06-24 22:55:37.669005,2026-06-24 22:55:37.669005
54725,3312,38,2026-06-25,Delivered,UPI,11327.07,2026-06-24 22:55:37.669008,2026-06-24 22:55:37.669008
54726,1949,42,2026-06-25,Processing,UPI,10304.96,2026-06-24 22:55:37.669012,2026-06-24 22:55:37.669012
54727,1932,2,2026-06-25,Delivered,UPI,13434.11,2026-06-24 22:55:37.669015,2026-06-24 22:55:37.669015
54728,432,40,2026-06-25,Delivered,UPI,4735.54,2026-06-24 22:55:37.669018,2026-06-24 22:55:37.669018
54729,4616,9,2026-06-25,Delivered,UPI,5969.62,2026-06-24 22:55:37.669022,2026-06-24 22:55:37.669022
54730,1982,33,2026-06-25,Delivered,UPI,11876.39,2026-06-24 22:55:37.669025,2026-06-24 22:55:37.669025
54731,4452,37,2026-06-25,Delivered,Debit Card,6075.28,2026-06-24 22:55:37.669028,2026-06-24 22:55:37.669028
54732,2403,5,2026-06-25,Delivered,Credit Card,9588.66,2026-06-24 22:55:37.669031,2026-06-24 22:55:37.669031
54733,3269,42,2026-06-25,Delivered,Net Banking,1101.33,2026-06-24 22:55:37.669035,2026-06-24 22:55:37.669035
54734,2263,50,2026-06-25,Delivered,UPI,6416.85,2026-06-24 22:55:37.669038,2026-06-24 22:55:37.669038
54735,2486,40,2026-06-25,Delivered,UPI,5986.11,2026-06-24 22:55:37.669041,2026-06-24 22:55:37.669041
54736,3461,27,2026-06-25,Shipped,Debit Card,12775.94,2026-06-24 22:55:37.669046,2026-06-24 22:55:37.669046
54737,4220,4,2026-06-25,Delivered,UPI,2764.04,2026-06-24 22:55:37.669050,2026-06-24 22:55:37.669050
54738,1290,36,2026-06-25,Delivered,Credit Card,9886.68,2026-06-24 22:55:37.669053,2026-06-24 22:55:37.669053
54739,1338,42,2026-06-25,Cancelled,Cash,4367.16,2026-06-24 22:55:37.669056,2026-06-24 22:55:37.669056
54740,495,2,2026-06-25,Delivered,Net Banking,9103.54,2026-06-24 22:55:37.669060,2026-06-24 22:55:37.669060
54741,4187,11,2026-06-25,Delivered,UPI,12755.07,2026-06-24 22:55:37.669063,2026-06-24 22:55:37.669063
54742,1948,6,2026-06-25,Delivered,UPI,14209.43,2026-06-24 22:55:37.669066,2026-06-24 22:55:37.669066
54743,824,35,2026-06-25,Delivered,Credit Card,4875.42,2026-06-24 22:55:37.669070,2026-06-24 22:55:37.669070
54744,3276,8,2026-06-25,Returned,Net Banking,12640.11,2026-06-24 22:55:37.669073,2026-06-24 22:55:37.669073
54745,3755,3,2026-06-25,Delivered,Credit Card,12123.11,2026-06-24 22:55:37.669076,2026-06-24 22:55:37.669076
54746,4979,36,2026-06-25,Delivered,UPI,4149.74,2026-06-24 22:55:37.669080,2026-06-24 22:55:37.669080
54747,3667,31,2026-06-25,Delivered,UPI,12588.0,2026-06-24 22:55:37.669083,2026-06-24 22:55:37.669083
54748,4273,33,2026-06-25,Delivered,UPI,14335.76,2026-06-24 22:55:37.669086,2026-06-24 22:55:37.669086
54749,854,49,2026-06-25,Delivered,Credit Card,6255.9,2026-06-24 22:55:37.669090,2026-06-24 22:55:37.669090
54750,4634,21,2026-06-25,Delivered,UPI,10159.64,2026-06-24 22:55:37.669093,2026-06-24 22:55:37.669093
54751,4552,39,2026-06-25,Delivered,Net Banking,12132.22,2026-06-24 22:55:37.669096,2026-06-24 22:55:37.669096
54752,2466,27,2026-06-25,Delivered,UPI,12141.33,2026-06-24 22:55:37.669100,2026-06-24 22:55:37.669100
54753,2641,6,2026-06-25,Delivered,UPI,14191.54,2026-06-24 22:55:37.669103,2026-06-24 22:55:37.669103
54754,2731,3,2026-06-25,Delivered,UPI,6534.38,2026-06-24 22:55:37.669106,2026-06-24 22:55:37.669106
54755,2179,25,2026-06-25,Delivered,UPI,615.27,2026-06-24 22:55:37.669110,2026-06-24 22:55:37.669110
54756,2812,22,2026-06-25,Delivered,UPI,11390.32,2026-06-24 22:55:37.669113,2026-06-24 22:55:37.669113
54757,2127,7,2026-06-25,Delivered,Credit Card,7810.66,2026-06-24 22:55:37.669116,2026-06-24 22:55:37.669116
54758,4511,12,2026-06-25,Delivered,UPI,12482.82,2026-06-24 22:55:37.669119,2026-06-24 22:55:37.669119
54759,468,15,2026-06-25,Delivered,UPI,809.26,2026-06-24 22:55:37.669123,2026-06-24 22:55:37.669123
54760,4805,21,2026-06-25,Shipped,UPI,6027.6,2026-06-24 22:55:37.669126,2026-06-24 22:55:37.669126
54761,1460,13,2026-06-25,Processing,Debit Card,6724.78,2026-06-24 22:55:37.669129,2026-06-24 22:55:37.669129
54762,760,21,2026-06-25,Shipped,Cash,11656.77,2026-06-24 22:55:37.669133,2026-06-24 22:55:37.669133
54763,71,4,2026-06-25,Delivered,UPI,7004.53,2026-06-24 22:55:37.669136,2026-06-24 22:55:37.669136
54764,4940,5,2026-06-25,Processing,Debit Card,3602.14,2026-06-24 22:55:37.669139,2026-06-24 22:55:37.669139
54765,1815,45,2026-06-25,Delivered,Cash,8112.18,2026-06-24 22:55:37.669143,2026-06-24 22:55:37.669143
54766,4502,11,2026-06-25,Delivered,UPI,7800.31,2026-06-24 22:55:37.669146,2026-06-24 22:55:37.669146
54767,3304,6,2026-06-25,Delivered,Credit Card,6274.21,2026-06-24 22:55:37.669149,2026-06-24 22:55:37.669149
54768,2038,30,2026-06-25,Delivered,Net Banking,6040.69,2026-06-24 22:55:37.669153,2026-06-24 22:55:37.669153
54769,496,37,2026-06-25,Returned,UPI,6062.54,2026-06-24 22:55:37.669156,2026-06-24 22:55:37.669156
54770,717,31,2026-06-25,Delivered,Credit Card,8560.56,2026-06-24 22:55:37.669160,2026-06-24 22:55:37.669160
54771,2,32,2026-06-25,Delivered,UPI,2664.6,2026-06-24 22:55:37.669163,2026-06-24 22:55:37.669163
54772,3673,15,2026-06-25,Delivered,Cash,4024.94,2026-06-24 22:55:37.669166,2026-06-24 22:55:37.669166
54773,1454,30,2026-06-25,Delivered,UPI,12098.27,2026-06-24 22:55:37.669169,2026-06-24 22:55:37.669169
54774,4351,6,2026-06-25,Delivered,UPI,6362.24,2026-06-24 22:55:37.669173,2026-06-24 22:55:37.669173
54775,2309,23,2026-06-25,Delivered,UPI,8559.91,2026-06-24 22:55:37.669177,2026-06-24 22:55:37.669177
54776,1185,33,2026-06-25,Delivered,Credit Card,11827.22,2026-06-24 22:55:37.669180,2026-06-24 22:55:37.669180
54777,2701,43,2026-06-25,Delivered,UPI,13090.84,2026-06-24 22:55:37.669184,2026-06-24 22:55:37.669184
54778,1288,34,2026-06-25,Delivered,Credit Card,6749.7,2026-06-24 22:55:37.669187,2026-06-24 22:55:37.669187
54779,427,3,2026-06-25,Shipped,UPI,4878.28,2026-06-24 22:55:37.669190,2026-06-24 22:55:37.669190
54780,1170,17,2026-06-25,Returned,Debit Card,4831.53,2026-06-24 22:55:37.669194,2026-06-24 22:55:37.669194
54781,3384,37,2026-06-25,Delivered,UPI,11598.42,2026-06-24 22:55:37.669197,2026-06-24 22:55:37.669197
54782,4300,24,2026-06-25,Delivered,Net Banking,11264.7,2026-06-24 22:55:37.669201,2026-06-24 22:55:37.669201
54783,562,2,2026-06-25,Delivered,Credit Card,1532.75,2026-06-24 22:55:37.669205,2026-06-24 22:55:37.669205
54784,3969,21,2026-06-25,Returned,UPI,6532.0,2026-06-24 22:55:37.669208,2026-06-24 22:55:37.669208
54785,4692,13,2026-06-25,Delivered,Credit Card,7683.52,2026-06-24 22:55:37.669212,2026-06-24 22:55:37.669212
54786,1678,15,2026-06-25,Processing,UPI,13349.4,2026-06-24 22:55:37.669215,2026-06-24 22:55:37.669215
54787,839,7,2026-06-25,Delivered,Debit Card,7225.33,2026-06-24 22:55:37.669218,2026-06-24 22:55:37.669218
54788,3814,14,2026-06-25,Delivered,Credit Card,10249.62,2026-06-24 22:55:37.669224,2026-06-24 22:55:37.669224
54789,1904,40,2026-06-25,Delivered,Debit Card,10381.39,2026-06-24 22:55:37.669227,2026-06-24 22:55:37.669227
54790,2216,42,2026-06-25,Delivered,UPI,10941.17,2026-06-24 22:55:37.669230,2026-06-24 22:55:37.669230
54791,3873,29,2026-06-25,Delivered,UPI,8852.01,2026-06-24 22:55:37.669234,2026-06-24 22:55:37.669234
54792,465,43,2026-06-25,Cancelled,Credit Card,3824.57,2026-06-24 22:55:37.669237,2026-06-24 22:55:37.669237
54793,2574,28,2026-06-25,Delivered,UPI,7906.85,2026-06-24 22:55:37.669240,2026-06-24 22:55:37.669240
54794,4890,17,2026-06-25,Delivered,UPI,6374.37,2026-06-24 22:55:37.669245,2026-06-24 22:55:37.669245
54795,197,44,2026-06-25,Cancelled,Debit Card,7872.61,2026-06-24 22:55:37.669249,2026-06-24 22:55:37.669249
54796,277,33,2026-06-25,Processing,Credit Card,8987.44,2026-06-24 22:55:37.669252,2026-06-24 22:55:37.669252
54797,4737,42,2026-06-25,Processing,UPI,8163.25,2026-06-24 22:55:37.669255,2026-06-24 22:55:37.669255
54798,1348,33,2026-06-25,Delivered,UPI,2615.19,2026-06-24 22:55:37.669258,2026-06-24 22:55:37.669258
54799,348,42,2026-06-25,Returned,Credit Card,14960.98,2026-06-24 22:55:37.669262,2026-06-24 22:55:37.669262
54800,1413,15,2026-06-25,Delivered,UPI,14620.9,2026-06-24 22:55:37.669265,2026-06-24 22:55:37.669265
54801,341,26,2026-06-25,Delivered,UPI,6830.29,2026-06-24 22:55:37.669268,2026-06-24 22:55:37.669268
54802,1469,29,2026-06-25,Delivered,Credit Card,9835.14,2026-06-24 22:55:37.669272,2026-06-24 22:55:37.669272
54803,1995,50,2026-06-25,Delivered,UPI,4967.38,2026-06-24 22:55:37.669275,2026-06-24 22:55:37.669275
54804,313,29,2026-06-25,Delivered,Credit Card,13896.41,2026-06-24 22:55:37.669278,2026-06-24 22:55:37.669278
54805,243,11,2026-06-25,Cancelled,UPI,12517.17,2026-06-24 22:55:37.669281,2026-06-24 22:55:37.669281
