order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,created_timestamp,updated_timestamp
163976,54643,265,3,3344.87,0.1,9031.15,2026-06-24 22:55:42.373469,2026-06-24 22:55:42.373469
163977,54643,25,2,25018.0,0.0,50036.0,2026-06-24 22:55:42.373762,2026-06-24 22:55:42.373762
163978,54644,209,1,1517.09,0.25,1137.82,2026-06-24 22:55:42.374099,2026-06-24 22:55:42.374099
163979,54644,137,2,2986.58,0.15,5077.19,2026-06-24 22:55:42.374403,2026-06-24 22:55:42.374403
163980,54644,139,2,3173.42,0.15,5394.81,2026-06-24 22:55:42.374697,2026-06-24 22:55:42.374697
163981,54644,101,2,3758.1,0.2,6012.96,2026-06-24 22:55:42.374986,2026-06-24 22:55:42.374986
163982,54645,254,3,2194.34,0.25,4937.27,2026-06-24 22:55:42.375341,2026-06-24 22:55:42.375341
163983,54645,349,3,14387.98,0.0,43163.94,2026-06-24 22:55:42.375641,2026-06-24 22:55:42.375641
163984,54646,56,1,42715.47,0.25,32036.6,2026-06-24 22:55:42.375978,2026-06-24 22:55:42.375978
163985,54646,375,2,21705.57,0.05,41240.58,2026-06-24 22:55:42.376274,2026-06-24 22:55:42.376274
163986,54646,383,3,10273.37,0.0,30820.11,2026-06-24 22:55:42.376579,2026-06-24 22:55:42.376579
163987,54647,269,1,4808.5,0.25,3606.38,2026-06-24 22:55:42.376916,2026-06-24 22:55:42.376916
163988,54647,476,2,409.53,0.2,655.25,2026-06-24 22:55:42.377219,2026-06-24 22:55:42.377219
163989,54647,165,2,3806.76,0.2,6090.82,2026-06-24 22:55:42.377530,2026-06-24 22:55:42.377530
163990,54648,47,2,33896.95,0.25,50845.42,2026-06-24 22:55:42.377870,2026-06-24 22:55:42.377870
163991,54649,425,3,11277.01,0.0,33831.03,2026-06-24 22:55:42.378208,2026-06-24 22:55:42.378208
163992,54649,185,1,1783.65,0.0,1783.65,2026-06-24 22:55:42.378553,2026-06-24 22:55:42.378553
163993,54650,82,1,48794.88,0.0,48794.88,2026-06-24 22:55:42.378896,2026-06-24 22:55:42.378896
163994,54650,417,2,2753.74,0.3,3855.24,2026-06-24 22:55:42.379207,2026-06-24 22:55:42.379207
163995,54650,229,2,1797.42,0.0,3594.84,2026-06-24 22:55:42.379526,2026-06-24 22:55:42.379526
163996,54650,482,3,2044.38,0.3,4293.2,2026-06-24 22:55:42.379823,2026-06-24 22:55:42.379823
163997,54650,188,1,3833.92,0.1,3450.53,2026-06-24 22:55:42.380117,2026-06-24 22:55:42.380117
163998,54651,443,3,2383.55,0.1,6435.59,2026-06-24 22:55:42.380470,2026-06-24 22:55:42.380470
163999,54651,51,1,3080.38,0.15,2618.32,2026-06-24 22:55:42.380762,2026-06-24 22:55:42.380762
164000,54651,71,2,22392.08,0.2,35827.33,2026-06-24 22:55:42.381063,2026-06-24 22:55:42.381063
164001,54651,373,1,16000.67,0.05,15200.64,2026-06-24 22:55:42.381362,2026-06-24 22:55:42.381362
164002,54651,10,1,8523.71,0.1,7671.34,2026-06-24 22:55:42.381658,2026-06-24 22:55:42.381658
164003,54652,67,2,54517.14,0.0,109034.28,2026-06-24 22:55:42.381996,2026-06-24 22:55:42.381996
164004,54652,273,2,4580.34,0.0,9160.68,2026-06-24 22:55:42.382291,2026-06-24 22:55:42.382291
164005,54652,121,1,3453.17,0.15,2935.19,2026-06-24 22:55:42.382598,2026-06-24 22:55:42.382598
164006,54652,384,3,18256.97,0.15,46555.27,2026-06-24 22:55:42.382895,2026-06-24 22:55:42.382895
164007,54652,137,1,2986.58,0.0,2986.58,2026-06-24 22:55:42.383199,2026-06-24 22:55:42.383199
164008,54653,353,2,28310.35,0.3,39634.49,2026-06-24 22:55:42.383553,2026-06-24 22:55:42.383553
164009,54654,32,3,61392.43,0.05,174968.43,2026-06-24 22:55:42.383889,2026-06-24 22:55:42.383889
164010,54654,16,2,56206.89,0.25,84310.34,2026-06-24 22:55:42.384184,2026-06-24 22:55:42.384184
164011,54654,190,1,3962.31,0.25,2971.73,2026-06-24 22:55:42.384493,2026-06-24 22:55:42.384493
164012,54654,353,1,28310.35,0.1,25479.32,2026-06-24 22:55:42.384788,2026-06-24 22:55:42.384788
164013,54655,292,2,2953.39,0.1,5316.1,2026-06-24 22:55:42.385147,2026-06-24 22:55:42.385147
164014,54655,43,1,44560.97,0.2,35648.78,2026-06-24 22:55:42.385479,2026-06-24 22:55:42.385479
164015,54656,139,2,3173.42,0.0,6346.84,2026-06-24 22:55:42.385819,2026-06-24 22:55:42.385819
164016,54656,172,1,4155.37,0.25,3116.53,2026-06-24 22:55:42.386108,2026-06-24 22:55:42.386108
164017,54656,214,3,4187.93,0.0,12563.79,2026-06-24 22:55:42.386409,2026-06-24 22:55:42.386409
164018,54656,232,3,301.54,0.25,678.47,2026-06-24 22:55:42.386790,2026-06-24 22:55:42.386790
164019,54657,352,3,27304.03,0.3,57338.46,2026-06-24 22:55:42.387148,2026-06-24 22:55:42.387148
164020,54658,447,1,1739.68,0.05,1652.7,2026-06-24 22:55:42.387503,2026-06-24 22:55:42.387503
164021,54658,62,2,58763.63,0.0,117527.26,2026-06-24 22:55:42.387804,2026-06-24 22:55:42.387804
164022,54658,494,3,716.62,0.05,2042.37,2026-06-24 22:55:42.388100,2026-06-24 22:55:42.388100
164023,54658,408,1,960.39,0.1,864.35,2026-06-24 22:55:42.388403,2026-06-24 22:55:42.388403
164024,54658,369,2,12795.08,0.0,25590.16,2026-06-24 22:55:42.388697,2026-06-24 22:55:42.388697
164025,54659,127,2,1910.32,0.2,3056.51,2026-06-24 22:55:42.389033,2026-06-24 22:55:42.389033
164026,54659,287,2,3479.84,0.15,5915.73,2026-06-24 22:55:42.389342,2026-06-24 22:55:42.389342
164027,54659,414,2,3168.99,0.15,5387.28,2026-06-24 22:55:42.389642,2026-06-24 22:55:42.389642
164028,54659,438,1,10904.55,0.15,9268.87,2026-06-24 22:55:42.389934,2026-06-24 22:55:42.389934
164029,54660,493,3,2238.92,0.05,6380.92,2026-06-24 22:55:42.390277,2026-06-24 22:55:42.390277
164030,54660,286,3,2854.46,0.2,6850.7,2026-06-24 22:55:42.390586,2026-06-24 22:55:42.390586
164031,54660,89,2,3347.12,0.15,5690.1,2026-06-24 22:55:42.390879,2026-06-24 22:55:42.390879
164032,54661,371,1,13417.45,0.1,12075.7,2026-06-24 22:55:42.391228,2026-06-24 22:55:42.391228
164033,54661,425,1,11277.01,0.0,11277.01,2026-06-24 22:55:42.391536,2026-06-24 22:55:42.391536
164034,54661,460,3,11104.47,0.2,26650.73,2026-06-24 22:55:42.391827,2026-06-24 22:55:42.391827
164035,54661,64,3,16492.77,0.05,47004.39,2026-06-24 22:55:42.392119,2026-06-24 22:55:42.392119
164036,54662,402,3,14580.57,0.2,34993.37,2026-06-24 22:55:42.392471,2026-06-24 22:55:42.392471
164037,54662,38,1,48876.8,0.3,34213.76,2026-06-24 22:55:42.392764,2026-06-24 22:55:42.392764
164038,54663,142,1,4136.42,0.1,3722.78,2026-06-24 22:55:42.393110,2026-06-24 22:55:42.393110
164039,54663,36,1,71559.08,0.0,71559.08,2026-06-24 22:55:42.393413,2026-06-24 22:55:42.393413
164040,54663,14,1,52960.86,0.05,50312.82,2026-06-24 22:55:42.393709,2026-06-24 22:55:42.393709
164041,54663,63,2,12597.07,0.15,21415.02,2026-06-24 22:55:42.394008,2026-06-24 22:55:42.394008
164042,54664,284,3,3948.28,0.25,8883.63,2026-06-24 22:55:42.394356,2026-06-24 22:55:42.394356
164043,54665,451,1,662.2,0.05,629.09,2026-06-24 22:55:42.394724,2026-06-24 22:55:42.394724
164044,54665,243,2,2211.48,0.25,3317.22,2026-06-24 22:55:42.395019,2026-06-24 22:55:42.395019
164045,54665,251,2,420.97,0.05,799.84,2026-06-24 22:55:42.395327,2026-06-24 22:55:42.395327
164046,54665,461,2,9236.06,0.05,17548.51,2026-06-24 22:55:42.395637,2026-06-24 22:55:42.395637
164047,54665,155,1,4512.49,0.05,4286.87,2026-06-24 22:55:42.395933,2026-06-24 22:55:42.395933
164048,54666,403,3,14228.84,0.0,42686.52,2026-06-24 22:55:42.396265,2026-06-24 22:55:42.396265
164049,54666,114,1,4402.64,0.15,3742.24,2026-06-24 22:55:42.396568,2026-06-24 22:55:42.396568
164050,54666,7,3,24166.85,0.3,50750.38,2026-06-24 22:55:42.396863,2026-06-24 22:55:42.396863
164051,54667,449,1,11795.91,0.05,11206.11,2026-06-24 22:55:42.397209,2026-06-24 22:55:42.397209
164052,54667,44,1,60438.79,0.15,51372.97,2026-06-24 22:55:42.397522,2026-06-24 22:55:42.397522
164053,54668,425,1,11277.01,0.0,11277.01,2026-06-24 22:55:42.397862,2026-06-24 22:55:42.397862
164054,54668,332,2,22671.18,0.15,38541.01,2026-06-24 22:55:42.398160,2026-06-24 22:55:42.398160
164055,54668,32,3,61392.43,0.15,156550.7,2026-06-24 22:55:42.398471,2026-06-24 22:55:42.398471
164056,54668,293,1,4845.21,0.3,3391.65,2026-06-24 22:55:42.398762,2026-06-24 22:55:42.398762
164057,54668,453,3,8844.2,0.2,21226.08,2026-06-24 22:55:42.399057,2026-06-24 22:55:42.399057
164058,54669,229,2,1797.42,0.3,2516.39,2026-06-24 22:55:42.399416,2026-06-24 22:55:42.399416
164059,54669,140,1,1025.05,0.0,1025.05,2026-06-24 22:55:42.399710,2026-06-24 22:55:42.399710
164060,54670,84,2,39029.46,0.2,62447.14,2026-06-24 22:55:42.400050,2026-06-24 22:55:42.400050
164061,54670,293,3,4845.21,0.2,11628.5,2026-06-24 22:55:42.400366,2026-06-24 22:55:42.400366
164062,54670,346,3,2486.35,0.0,7459.05,2026-06-24 22:55:42.400680,2026-06-24 22:55:42.400680
164063,54670,200,3,2119.94,0.1,5723.84,2026-06-24 22:55:42.400979,2026-06-24 22:55:42.400979
164064,54670,152,2,1886.22,0.2,3017.95,2026-06-24 22:55:42.401288,2026-06-24 22:55:42.401288
164065,54671,296,3,2590.78,0.15,6606.49,2026-06-24 22:55:42.401644,2026-06-24 22:55:42.401644
164066,54671,301,2,24139.17,0.25,36208.75,2026-06-24 22:55:42.401940,2026-06-24 22:55:42.401940
164067,54671,190,1,3962.31,0.05,3764.19,2026-06-24 22:55:42.402233,2026-06-24 22:55:42.402233
164068,54671,193,1,551.7,0.0,551.7,2026-06-24 22:55:42.402542,2026-06-24 22:55:42.402542
164069,54671,87,2,44501.67,0.05,84553.17,2026-06-24 22:55:42.402835,2026-06-24 22:55:42.402835
164070,54672,392,3,13900.6,0.0,41701.8,2026-06-24 22:55:42.403187,2026-06-24 22:55:42.403187
164071,54672,78,2,49627.0,0.1,89328.6,2026-06-24 22:55:42.403505,2026-06-24 22:55:42.403505
164072,54672,402,1,14580.57,0.15,12393.48,2026-06-24 22:55:42.403809,2026-06-24 22:55:42.403809
164073,54672,327,3,28849.36,0.15,73565.87,2026-06-24 22:55:42.404104,2026-06-24 22:55:42.404104
164074,54672,322,2,25886.41,0.1,46595.54,2026-06-24 22:55:42.404406,2026-06-24 22:55:42.404406
164075,54673,317,2,2012.86,0.3,2818.0,2026-06-24 22:55:42.404748,2026-06-24 22:55:42.404748
164076,54673,442,2,6450.28,0.2,10320.45,2026-06-24 22:55:42.405040,2026-06-24 22:55:42.405040
164077,54674,296,3,2590.78,0.0,7772.34,2026-06-24 22:55:42.405401,2026-06-24 22:55:42.405401
164078,54674,427,1,7025.29,0.2,5620.23,2026-06-24 22:55:42.405695,2026-06-24 22:55:42.405695
164079,54675,453,3,8844.2,0.0,26532.6,2026-06-24 22:55:42.406029,2026-06-24 22:55:42.406029
164080,54676,270,3,4153.17,0.3,8721.66,2026-06-24 22:55:42.406375,2026-06-24 22:55:42.406375
164081,54676,310,3,22058.97,0.3,46323.84,2026-06-24 22:55:42.406673,2026-06-24 22:55:42.406673
164082,54676,268,2,2603.34,0.1,4686.01,2026-06-24 22:55:42.406965,2026-06-24 22:55:42.406965
164083,54676,221,3,437.45,0.15,1115.5,2026-06-24 22:55:42.407275,2026-06-24 22:55:42.407275
164084,54676,204,3,329.5,0.3,691.95,2026-06-24 22:55:42.407579,2026-06-24 22:55:42.407579
164085,54677,40,1,29514.92,0.05,28039.17,2026-06-24 22:55:42.407916,2026-06-24 22:55:42.407916
164086,54677,328,3,9343.91,0.3,19622.21,2026-06-24 22:55:42.408209,2026-06-24 22:55:42.408209
164087,54678,465,3,3286.83,0.1,8874.44,2026-06-24 22:55:42.408560,2026-06-24 22:55:42.408560
164088,54678,140,2,1025.05,0.25,1537.57,2026-06-24 22:55:42.408854,2026-06-24 22:55:42.408854
164089,54678,240,2,4742.3,0.05,9010.37,2026-06-24 22:55:42.409157,2026-06-24 22:55:42.409157
164090,54679,470,1,3659.02,0.3,2561.31,2026-06-24 22:55:42.409510,2026-06-24 22:55:42.409510
164091,54679,368,2,16985.54,0.05,32272.53,2026-06-24 22:55:42.409800,2026-06-24 22:55:42.409800
164092,54680,242,3,2492.43,0.25,5607.97,2026-06-24 22:55:42.410137,2026-06-24 22:55:42.410137
164093,54680,355,1,3556.63,0.2,2845.3,2026-06-24 22:55:42.410484,2026-06-24 22:55:42.410484
164094,54680,315,3,10593.11,0.3,22245.53,2026-06-24 22:55:42.410786,2026-06-24 22:55:42.410786
164095,54681,216,3,3180.3,0.05,9063.86,2026-06-24 22:55:42.411137,2026-06-24 22:55:42.411137
164096,54681,351,3,21043.6,0.1,56817.72,2026-06-24 22:55:42.411455,2026-06-24 22:55:42.411455
164097,54682,292,2,2953.39,0.25,4430.08,2026-06-24 22:55:42.411798,2026-06-24 22:55:42.411798
164098,54682,352,2,27304.03,0.05,51877.66,2026-06-24 22:55:42.412093,2026-06-24 22:55:42.412093
164099,54683,359,1,27173.14,0.05,25814.48,2026-06-24 22:55:42.412444,2026-06-24 22:55:42.412444
164100,54683,419,1,3973.87,0.25,2980.4,2026-06-24 22:55:42.412738,2026-06-24 22:55:42.412738
164101,54683,27,3,53642.4,0.25,120695.4,2026-06-24 22:55:42.413028,2026-06-24 22:55:42.413028
164102,54683,74,2,79290.21,0.2,126864.34,2026-06-24 22:55:42.413336,2026-06-24 22:55:42.413336
164103,54683,248,3,4603.88,0.25,10358.73,2026-06-24 22:55:42.413644,2026-06-24 22:55:42.413644
164104,54684,62,2,58763.63,0.25,88145.44,2026-06-24 22:55:42.413983,2026-06-24 22:55:42.413983
164105,54684,385,1,10788.19,0.15,9169.96,2026-06-24 22:55:42.414277,2026-06-24 22:55:42.414277
164106,54685,157,3,4609.27,0.25,10370.86,2026-06-24 22:55:42.414631,2026-06-24 22:55:42.414631
164107,54685,366,1,21705.19,0.2,17364.15,2026-06-24 22:55:42.414928,2026-06-24 22:55:42.414928
164108,54685,143,2,623.36,0.1,1122.05,2026-06-24 22:55:42.415238,2026-06-24 22:55:42.415238
164109,54685,252,1,2948.73,0.15,2506.42,2026-06-24 22:55:42.415568,2026-06-24 22:55:42.415568
164110,54685,312,2,17293.27,0.1,31127.89,2026-06-24 22:55:42.415867,2026-06-24 22:55:42.415867
164111,54686,232,1,301.54,0.3,211.08,2026-06-24 22:55:42.416208,2026-06-24 22:55:42.416208
164112,54686,304,3,5712.56,0.1,15423.91,2026-06-24 22:55:42.416518,2026-06-24 22:55:42.416518
164113,54687,283,3,655.16,0.2,1572.38,2026-06-24 22:55:42.416853,2026-06-24 22:55:42.416853
164114,54687,66,1,26766.78,0.05,25428.44,2026-06-24 22:55:42.417158,2026-06-24 22:55:42.417158
164115,54687,270,2,4153.17,0.2,6645.07,2026-06-24 22:55:42.417470,2026-06-24 22:55:42.417470
164116,54687,273,1,4580.34,0.1,4122.31,2026-06-24 22:55:42.417769,2026-06-24 22:55:42.417769
164117,54687,481,3,2180.98,0.3,4580.06,2026-06-24 22:55:42.418062,2026-06-24 22:55:42.418062
164118,54688,346,1,2486.35,0.25,1864.76,2026-06-24 22:55:42.418406,2026-06-24 22:55:42.418406
164119,54688,477,1,737.14,0.05,700.28,2026-06-24 22:55:42.418699,2026-06-24 22:55:42.418699
164120,54688,232,1,301.54,0.25,226.16,2026-06-24 22:55:42.418991,2026-06-24 22:55:42.418991
164121,54688,328,3,9343.91,0.1,25228.56,2026-06-24 22:55:42.419300,2026-06-24 22:55:42.419300
164122,54688,198,1,2515.98,0.05,2390.18,2026-06-24 22:55:42.419606,2026-06-24 22:55:42.419606
164123,54689,430,1,11323.23,0.25,8492.42,2026-06-24 22:55:42.419945,2026-06-24 22:55:42.419945
164124,54689,38,3,48876.8,0.2,117304.32,2026-06-24 22:55:42.420244,2026-06-24 22:55:42.420244
164125,54689,351,1,21043.6,0.1,18939.24,2026-06-24 22:55:42.420549,2026-06-24 22:55:42.420549
164126,54689,84,3,39029.46,0.2,93670.7,2026-06-24 22:55:42.420848,2026-06-24 22:55:42.420848
164127,54689,74,1,79290.21,0.25,59467.66,2026-06-24 22:55:42.421150,2026-06-24 22:55:42.421150
164128,54690,461,2,9236.06,0.05,17548.51,2026-06-24 22:55:42.421509,2026-06-24 22:55:42.421509
164129,54690,237,1,2981.55,0.25,2236.16,2026-06-24 22:55:42.421804,2026-06-24 22:55:42.421804
164130,54690,396,1,10265.73,0.05,9752.44,2026-06-24 22:55:42.422097,2026-06-24 22:55:42.422097
164131,54690,179,2,4963.05,0.05,9429.8,2026-06-24 22:55:42.422401,2026-06-24 22:55:42.422401
164132,54691,123,1,2728.19,0.25,2046.14,2026-06-24 22:55:42.422743,2026-06-24 22:55:42.422743
164133,54691,25,2,25018.0,0.25,37527.0,2026-06-24 22:55:42.423035,2026-06-24 22:55:42.423035
164134,54691,298,3,16309.63,0.1,44036.0,2026-06-24 22:55:42.423345,2026-06-24 22:55:42.423345
164135,54691,187,3,4248.01,0.3,8920.82,2026-06-24 22:55:42.423651,2026-06-24 22:55:42.423651
164136,54691,406,1,1981.72,0.2,1585.38,2026-06-24 22:55:42.423944,2026-06-24 22:55:42.423944
164137,54692,417,1,2753.74,0.15,2340.68,2026-06-24 22:55:42.424281,2026-06-24 22:55:42.424281
164138,54692,2,3,75889.21,0.05,216284.25,2026-06-24 22:55:42.424591,2026-06-24 22:55:42.424591
164139,54692,246,1,3358.67,0.1,3022.8,2026-06-24 22:55:42.424889,2026-06-24 22:55:42.424889
164140,54692,386,3,546.73,0.15,1394.16,2026-06-24 22:55:42.425192,2026-06-24 22:55:42.425192
164141,54693,324,1,22473.71,0.0,22473.71,2026-06-24 22:55:42.425546,2026-06-24 22:55:42.425546
164142,54693,106,3,369.79,0.1,998.43,2026-06-24 22:55:42.425841,2026-06-24 22:55:42.425841
164143,54693,385,1,10788.19,0.25,8091.14,2026-06-24 22:55:42.426132,2026-06-24 22:55:42.426132
164144,54693,352,1,27304.03,0.05,25938.83,2026-06-24 22:55:42.426454,2026-06-24 22:55:42.426454
164145,54693,232,1,301.54,0.15,256.31,2026-06-24 22:55:42.426798,2026-06-24 22:55:42.426798
164146,54694,494,3,716.62,0.3,1504.9,2026-06-24 22:55:42.427177,2026-06-24 22:55:42.427177
164147,54694,472,3,2710.54,0.0,8131.62,2026-06-24 22:55:42.427498,2026-06-24 22:55:42.427498
164148,54694,169,3,3548.9,0.0,10646.7,2026-06-24 22:55:42.427797,2026-06-24 22:55:42.427797
164149,54695,364,2,20864.18,0.15,35469.11,2026-06-24 22:55:42.428148,2026-06-24 22:55:42.428148
164150,54695,54,3,61573.03,0.25,138539.32,2026-06-24 22:55:42.428454,2026-06-24 22:55:42.428454
164151,54696,89,3,3347.12,0.15,8535.16,2026-06-24 22:55:42.428790,2026-06-24 22:55:42.428790
164152,54697,498,3,2195.06,0.05,6255.92,2026-06-24 22:55:42.429128,2026-06-24 22:55:42.429128
164153,54698,104,1,727.27,0.2,581.82,2026-06-24 22:55:42.429494,2026-06-24 22:55:42.429494
164154,54698,375,2,21705.57,0.15,36899.47,2026-06-24 22:55:42.429789,2026-06-24 22:55:42.429789
164155,54698,317,1,2012.86,0.3,1409.0,2026-06-24 22:55:42.430081,2026-06-24 22:55:42.430081
164156,54698,120,3,4682.56,0.3,9833.38,2026-06-24 22:55:42.430406,2026-06-24 22:55:42.430406
164157,54698,363,3,13305.79,0.25,29938.03,2026-06-24 22:55:42.430705,2026-06-24 22:55:42.430705
164158,54699,457,1,4803.75,0.05,4563.56,2026-06-24 22:55:42.431044,2026-06-24 22:55:42.431044
164159,54699,325,1,17883.7,0.1,16095.33,2026-06-24 22:55:42.431355,2026-06-24 22:55:42.431355
164160,54700,308,1,20192.55,0.0,20192.55,2026-06-24 22:55:42.431697,2026-06-24 22:55:42.431697
164161,54700,304,2,5712.56,0.1,10282.61,2026-06-24 22:55:42.431988,2026-06-24 22:55:42.431988
164162,54700,33,3,33831.62,0.05,96420.12,2026-06-24 22:55:42.432277,2026-06-24 22:55:42.432277
164163,54700,373,2,16000.67,0.3,22400.94,2026-06-24 22:55:42.432581,2026-06-24 22:55:42.432581
164164,54701,263,2,2165.97,0.1,3898.75,2026-06-24 22:55:42.432916,2026-06-24 22:55:42.432916
164165,54701,20,1,12576.25,0.2,10061.0,2026-06-24 22:55:42.433217,2026-06-24 22:55:42.433217
164166,54701,493,1,2238.92,0.25,1679.19,2026-06-24 22:55:42.433535,2026-06-24 22:55:42.433535
164167,54701,78,2,49627.0,0.0,99254.0,2026-06-24 22:55:42.433834,2026-06-24 22:55:42.433834
164168,54701,53,2,7486.65,0.05,14224.63,2026-06-24 22:55:42.434128,2026-06-24 22:55:42.434128
164169,54702,156,1,1087.95,0.15,924.76,2026-06-24 22:55:42.434482,2026-06-24 22:55:42.434482
164170,54703,87,1,44501.67,0.05,42276.59,2026-06-24 22:55:42.434821,2026-06-24 22:55:42.434821
164171,54703,101,3,3758.1,0.15,9583.16,2026-06-24 22:55:42.435114,2026-06-24 22:55:42.435114
164172,54703,427,2,7025.29,0.1,12645.52,2026-06-24 22:55:42.435430,2026-06-24 22:55:42.435430
164173,54703,434,2,12710.37,0.25,19065.56,2026-06-24 22:55:42.435725,2026-06-24 22:55:42.435725
164174,54703,314,1,12809.73,0.0,12809.73,2026-06-24 22:55:42.436015,2026-06-24 22:55:42.436015
164175,54704,27,3,53642.4,0.3,112649.04,2026-06-24 22:55:42.436361,2026-06-24 22:55:42.436361
164176,54704,427,3,7025.29,0.15,17914.49,2026-06-24 22:55:42.436661,2026-06-24 22:55:42.436661
164177,54704,47,2,33896.95,0.1,61014.51,2026-06-24 22:55:42.436957,2026-06-24 22:55:42.436957
164178,54704,439,3,641.63,0.1,1732.4,2026-06-24 22:55:42.437264,2026-06-24 22:55:42.437264
164179,54704,123,2,2728.19,0.1,4910.74,2026-06-24 22:55:42.437573,2026-06-24 22:55:42.437573
164180,54705,384,3,18256.97,0.2,43816.73,2026-06-24 22:55:42.437914,2026-06-24 22:55:42.437914
164181,54705,471,2,2756.99,0.05,5238.28,2026-06-24 22:55:42.438210,2026-06-24 22:55:42.438210
164182,54706,312,3,17293.27,0.2,41503.85,2026-06-24 22:55:42.438560,2026-06-24 22:55:42.438560
164183,54706,113,2,3747.14,0.15,6370.14,2026-06-24 22:55:42.438855,2026-06-24 22:55:42.438855
164184,54706,128,2,2261.85,0.05,4297.51,2026-06-24 22:55:42.439149,2026-06-24 22:55:42.439149
164185,54706,176,2,495.09,0.15,841.65,2026-06-24 22:55:42.439467,2026-06-24 22:55:42.439467
164186,54707,396,1,10265.73,0.25,7699.3,2026-06-24 22:55:42.439805,2026-06-24 22:55:42.439805
164187,54707,145,2,676.4,0.0,1352.8,2026-06-24 22:55:42.440100,2026-06-24 22:55:42.440100
164188,54707,259,1,741.6,0.15,630.36,2026-06-24 22:55:42.440401,2026-06-24 22:55:42.440401
164189,54708,407,3,2097.45,0.25,4719.26,2026-06-24 22:55:42.440738,2026-06-24 22:55:42.440738
164190,54708,496,2,1047.46,0.15,1780.68,2026-06-24 22:55:42.441030,2026-06-24 22:55:42.441030
164191,54708,438,2,10904.55,0.25,16356.82,2026-06-24 22:55:42.441342,2026-06-24 22:55:42.441342
164192,54709,383,3,10273.37,0.25,23115.08,2026-06-24 22:55:42.441685,2026-06-24 22:55:42.441685
164193,54710,232,2,301.54,0.25,452.31,2026-06-24 22:55:42.442023,2026-06-24 22:55:42.442023
164194,54711,365,1,17506.51,0.0,17506.51,2026-06-24 22:55:42.442378,2026-06-24 22:55:42.442378
164195,54711,92,1,3097.55,0.1,2787.8,2026-06-24 22:55:42.442843,2026-06-24 22:55:42.442843
164196,54712,209,1,1517.09,0.25,1137.82,2026-06-24 22:55:42.443352,2026-06-24 22:55:42.443352
164197,54712,69,2,71619.22,0.15,121752.67,2026-06-24 22:55:42.443733,2026-06-24 22:55:42.443733
164198,54712,460,1,11104.47,0.15,9438.8,2026-06-24 22:55:42.444107,2026-06-24 22:55:42.444107
164199,54712,101,3,3758.1,0.1,10146.87,2026-06-24 22:55:42.444503,2026-06-24 22:55:42.444503
164200,54713,193,3,551.7,0.2,1324.08,2026-06-24 22:55:42.444967,2026-06-24 22:55:42.444967
164201,54713,220,3,1480.52,0.2,3553.25,2026-06-24 22:55:42.445380,2026-06-24 22:55:42.445380
164202,54713,289,3,636.29,0.15,1622.54,2026-06-24 22:55:42.445761,2026-06-24 22:55:42.445761
164203,54713,308,1,20192.55,0.1,18173.29,2026-06-24 22:55:42.446133,2026-06-24 22:55:42.446133
164204,54714,351,1,21043.6,0.1,18939.24,2026-06-24 22:55:42.446564,2026-06-24 22:55:42.446564
164205,54714,46,2,39455.98,0.1,71020.76,2026-06-24 22:55:42.446935,2026-06-24 22:55:42.446935
164206,54714,58,1,64110.9,0.0,64110.9,2026-06-24 22:55:42.447314,2026-06-24 22:55:42.447314
164207,54714,468,1,1636.14,0.15,1390.72,2026-06-24 22:55:42.447681,2026-06-24 22:55:42.447681
164208,54715,11,2,10951.45,0.1,19712.61,2026-06-24 22:55:42.448093,2026-06-24 22:55:42.448093
164209,54715,256,3,1373.17,0.0,4119.51,2026-06-24 22:55:42.448460,2026-06-24 22:55:42.448460
164210,54715,311,3,18209.83,0.1,49166.54,2026-06-24 22:55:42.448821,2026-06-24 22:55:42.448821
164211,54715,288,3,2711.18,0.2,6506.83,2026-06-24 22:55:42.449197,2026-06-24 22:55:42.449197
164212,54715,161,3,1474.53,0.0,4423.59,2026-06-24 22:55:42.449567,2026-06-24 22:55:42.449567
164213,54716,362,3,12469.13,0.25,28055.54,2026-06-24 22:55:42.449978,2026-06-24 22:55:42.449978
164214,54716,100,3,3549.23,0.2,8518.15,2026-06-24 22:55:42.450343,2026-06-24 22:55:42.450343
164215,54716,269,3,4808.5,0.3,10097.85,2026-06-24 22:55:42.450706,2026-06-24 22:55:42.450706
164216,54716,332,1,22671.18,0.2,18136.94,2026-06-24 22:55:42.451069,2026-06-24 22:55:42.451069
164217,54717,339,1,27431.57,0.25,20573.68,2026-06-24 22:55:42.451589,2026-06-24 22:55:42.451589
164218,54718,97,3,2881.46,0.1,7779.94,2026-06-24 22:55:42.452038,2026-06-24 22:55:42.452038
164219,54718,121,1,3453.17,0.05,3280.51,2026-06-24 22:55:42.452343,2026-06-24 22:55:42.452343
164220,54718,95,2,4511.95,0.1,8121.51,2026-06-24 22:55:42.452641,2026-06-24 22:55:42.452641
164221,54719,414,1,3168.99,0.3,2218.29,2026-06-24 22:55:42.452995,2026-06-24 22:55:42.452995
164222,54719,205,2,2656.91,0.2,4251.06,2026-06-24 22:55:42.453292,2026-06-24 22:55:42.453292
164223,54719,20,1,12576.25,0.15,10689.81,2026-06-24 22:55:42.453581,2026-06-24 22:55:42.453581
164224,54719,135,1,1275.21,0.0,1275.21,2026-06-24 22:55:42.453873,2026-06-24 22:55:42.453873
